Word,Start,End,length,time_spent,std_time_spent,speed,time,post_space,amplitude,pitch
and,227.44,227.54,3,0.09999999999999432,0.03333333333333144,30.000000000001705,227.49,0.040000000000020464,0.06886781549321414,88.80649698598009
to,227.58,227.64,2,0.05999999999997385,0.029999999999986926,33.33333333334786,227.61,0.040000000000020464,0.07795826658189195,93.05346643201553
democracies,227.68,228.26,11,0.5799999999999841,0.052727272727271284,18.965517241379832,227.97,0.040000000000020464,0.0858732785052464,91.37463718905859
around,228.3,228.5,6,0.19999999999998863,0.03333333333333144,30.000000000001705,228.4,0.020000000000010232,0.09863813945025914,88.172967771878
the,228.52,228.56,3,0.03999999999999204,0.01333333333333068,75.00000000001492,228.54000000000002,0.03999999999999204,0.08000637746869976,85.32661260072075
world,228.6,228.84,5,0.2400000000000091,0.04800000000000182,20.833333333332543,228.72,0.6599999999999966,0.13945537798873572,107.59224336673452
that,229.5,229.8,4,0.30000000000001137,0.07500000000000284,13.333333333332828,229.65,1.5999999999999943,0.11087115531154548,100.29655396002698
the,231.4,231.46,3,0.060000000000002274,0.020000000000000757,49.9999999999981,231.43,0.12000000000000455,0.12561336660964068,103.02652939300546
old,231.58,232.0,3,0.4199999999999875,0.13999999999999582,7.1428571428573555,231.79000000000002,0.0800000000000125,0.14854498189124402,128.2910688041738
ways,232.08,232.52,4,0.4399999999999977,0.10999999999999943,9.090909090909138,232.3,0.03999999999999204,0.08763132033704495,99.17890923134948
of,232.56,232.66,2,0.09999999999999432,0.04999999999999716,20.000000000001137,232.61,0.060000000000002274,0.07282313984186976,89.46846491022093
thinking,232.72,233.1,8,0.37999999999999545,0.04749999999999943,21.05263157894762,232.91,0.6800000000000068,0.036158661803231656,99.91189828000931
might,233.78,234.0,5,0.21999999999999886,0.043999999999999775,22.727272727272844,233.89,0.03999999999999204,0.1075590087310714,100.08526963937646
makes,234.04,234.26,5,0.21999999999999886,0.043999999999999775,22.727272727272844,234.14999999999998,0.060000000000002274,0.07798287321932477,99.18084488851134
right,234.32,234.56,5,0.2400000000000091,0.04800000000000182,20.833333333332543,234.44,0.18000000000000682,0.09330037919396,88.60621644019164
big,234.74,234.88,3,0.13999999999998636,0.04666666666666212,21.428571428573516,234.81,0.060000000000002274,0.08933213680230617,88.49291755575506
countries,234.94,235.44,9,0.5,0.05555555555555555,18.0,235.19,0.09999999999999432,0.07721809254148154,93.60057583684586
can,235.54,235.66,3,0.12000000000000455,0.040000000000001514,24.99999999999905,235.6,0.0800000000000125,0.061264206334710296,79.4986543678059
do,235.74,235.82,2,0.07999999999998408,0.03999999999999204,25.000000000004974,235.78,0.060000000000002274,0.06911305634257653,89.9599568607317
what,235.88,235.98,4,0.09999999999999432,0.02499999999999858,40.000000000002274,235.93,0.020000000000010232,0.08041713462342967,89.9221330004688
they,236.0,236.08,4,0.0800000000000125,0.020000000000003126,49.999999999992184,236.04000000000002,0.05999999999997385,0.0736995980288039,79.41652751452074
want,236.14,236.34,4,0.20000000000001705,0.05000000000000426,19.999999999998295,236.24,0.020000000000010232,0.05202039957044101,83.93047191780923
to,236.36,236.44,2,0.07999999999998408,0.03999999999999204,25.000000000004974,236.4,0.03999999999999204,0.03626693822761836,83.80153611074854
small,236.48,236.76,5,0.28000000000000114,0.05600000000000023,17.857142857142783,236.62,0.040000000000020464,0.04491961150198248,81.56587623820903
countries,236.8,237.3,9,0.5,0.05555555555555555,18.0,237.05,0.45999999999997954,0.044604613516679464,84.1422539691374
that,237.76,238.04,4,0.28000000000000114,0.07000000000000028,14.285714285714228,237.89999999999998,1.0600000000000023,0.07953188375141185,86.70152971953699
you,239.1,239.22,3,0.12000000000000455,0.040000000000001514,24.99999999999905,239.16,0.03999999999999204,0.028732590036436467,85.96483350699667
know,239.26,239.3,4,0.040000000000020464,0.010000000000005116,99.99999999994884,239.28,0.7399999999999807,0.017577706091778753,70.99165671064468
people,240.04,240.4,6,0.36000000000001364,0.060000000000002274,16.666666666666035,240.22,0.09999999999999432,0.13736792156844327,105.62171996461733
cannot,240.5,240.86,6,0.36000000000001364,0.060000000000002274,16.666666666666035,240.68,0.09999999999999432,0.11255980625193397,92.31944595110325
independently,240.96,241.68,13,0.7199999999999989,0.055384615384615296,18.055555555555586,241.32,0.07999999999998408,0.08101620208358729,101.69181898091314
determine,241.76,242.28,9,0.5200000000000102,0.05777777777777891,17.307692307691966,242.01999999999998,0.8599999999999852,0.07841414246290541,97.59414255572854
their,243.14,243.28,5,0.14000000000001478,0.028000000000002957,35.71428571428194,243.20999999999998,0.03999999999999204,0.10597048224773502,95.59903496237938
futures,243.32,243.76,7,0.4399999999999977,0.06285714285714253,15.909090909090992,243.54,0.6800000000000068,0.08210785767630345,111.51332318219377
that,244.44,244.64,4,0.19999999999998863,0.04999999999999716,20.000000000001137,244.54,0.28000000000000114,0.16516839576052297,99.63725769353
that,244.92,245.1,4,0.18000000000000682,0.045000000000001705,22.22222222222138,245.01,0.18000000000000682,0.07878875254724312,96.32866446225505
those,245.28,245.58,5,0.30000000000001137,0.060000000000002274,16.666666666666035,245.43,0.09999999999999432,0.17077769857269642,120.81877321246772
forces,245.68,246.14,6,0.45999999999997954,0.07666666666666326,13.043478260870145,245.91,0.0800000000000125,0.1114135437522701,133.47063749191256
have,246.22,246.4,4,0.18000000000000682,0.045000000000001705,22.22222222222138,246.31,0.03999999999999204,0.1079564631325452,100.56995174468362
to,246.44,246.52,2,0.0800000000000125,0.04000000000000625,24.999999999996092,246.48000000000002,0.060000000000002274,0.043908820437463796,95.94500491531817
be,246.58,246.7,2,0.11999999999997613,0.05999999999998806,16.666666666669983,246.64,0.6800000000000068,0.09236622827973139,99.49947954846053
confronted,247.38,248.0,10,0.6200000000000045,0.06200000000000046,16.1290322580644,247.69,2.259999999999991,0.0722487365861717,105.84962993251845
watching,250.26,250.82,8,0.5600000000000023,0.07000000000000028,14.285714285714228,250.54,0.3400000000000034,0.09180427217488758,103.33618969727502
the,251.16,251.24,3,0.0800000000000125,0.026666666666670835,37.49999999999414,251.2,0.07999999999998408,0.07256131398258045,89.38175213964416
ukrainians,251.32,251.92,10,0.5999999999999943,0.05999999999999943,16.666666666666824,251.62,0.040000000000020464,0.09347241914497519,107.96270303473281
themselves,251.96,252.66,10,0.6999999999999886,0.06999999999999887,14.285714285714517,252.31,1.4000000000000057,0.0702137943208493,93.36626906181289
with,254.06,254.16,4,0.09999999999999432,0.02499999999999858,40.000000000002274,254.11,0.060000000000002274,0.10874388513009152,98.33023134322767
such,254.22,254.42,4,0.19999999999998863,0.04999999999999716,20.000000000001137,254.32,0.040000000000020464,0.11167105332942674,105.38593453379073
courage,254.46,254.76,7,0.29999999999998295,0.04285714285714042,23.33333333333466,254.61,0.020000000000010232,0.11945153885598572,95.41535566639008
and,254.78,254.84,3,0.060000000000002274,0.020000000000000757,49.9999999999981,254.81,0.03999999999999204,0.04694793762480707,79.33692228102234
bravery,254.88,255.28,7,0.4000000000000057,0.05714285714285795,17.49999999999975,255.07999999999998,0.2400000000000091,0.08172181349092557,86.60669019974601
fight,255.52,255.78,5,0.2599999999999909,0.05199999999999818,19.230769230769905,255.65,0.0800000000000125,0.09850614711928538,97.88772298824995
back,255.86,256.2,4,0.339999999999975,0.08499999999999375,11.764705882353807,256.03,0.4399999999999977,0.09162571128520969,88.87355615939826
i,256.64,256.7,1,0.060000000000002274,0.060000000000002274,16.666666666666035,256.66999999999996,0.060000000000002274,0.003723161739352985,
think,256.76,256.92,5,0.160000000000025,0.032000000000005004,31.249999999995115,256.84000000000003,0.060000000000002274,0.13101327815462468,125.2380657260272
that,256.98,257.26,4,0.2799999999999727,0.06999999999999318,14.285714285715677,257.12,0.3199999999999932,0.12271461291007041,114.4197419625934
reminded,257.58,258.14,8,0.5600000000000023,0.07000000000000028,14.285714285714228,257.86,0.34000000000003183,0.10812524404506835,103.8163051616878
europe,258.48,258.74,6,0.2599999999999909,0.043333333333331815,23.076923076923883,258.61,0.0,0.10782171751535968,108.84508807320071
of,258.74,258.78,2,0.03999999999996362,0.01999999999998181,50.000000000045475,258.76,0.08000000000004093,0.13573074597512003,93.7158719544392
who,258.86,258.98,3,0.12000000000000455,0.040000000000001514,24.99999999999905,258.92,0.03999999999996362,0.11376653232831337,120.20376710035706
they,259.02,259.1,4,0.08000000000004093,0.020000000000010232,49.99999999997442,259.06,0.060000000000002274,0.12015785569626511,117.63301390751596
were,259.16,259.38,4,0.21999999999997044,0.05499999999999261,18.181818181820624,259.27,0.13999999999998636,0.11408426254043554,103.48199031894227
and,259.52,259.68,3,0.160000000000025,0.05333333333334167,18.74999999999707,259.6,0.07999999999998408,0.1002556807539004,99.33644706464345
and,259.76,259.9,3,0.13999999999998636,0.04666666666666212,21.428571428573516,259.83,0.10000000000002274,0.1407786436558368,105.19522918395931
and,260.0,260.12,3,0.12000000000000455,0.040000000000001514,24.99999999999905,260.06,0.040000000000020464,0.13661083133181992,107.1971650326736
i've,260.16,260.3,4,0.13999999999998636,0.03499999999999659,28.571428571431355,260.23,0.060000000000002274,0.16718028155980655,137.7153302053044
been,260.36,260.46,4,0.0999999999999659,0.024999999999991473,40.00000000001364,260.40999999999997,0.040000000000020464,0.09412272080554845,178.53603784083066
impressed,260.5,261.0,9,0.5,0.05555555555555555,18.0,260.75,0.10000000000002274,0.06279695868376649,119.23008405297814
by,261.1,261.26,2,0.15999999999996817,0.07999999999998408,12.500000000002487,261.18,0.5199999999999818,0.1640875633429797,99.30041249217477
the,261.78,261.84,3,0.060000000000002274,0.020000000000000757,49.9999999999981,261.80999999999995,0.040000000000020464,0.07306817124204258,100.18846882267944
degree,261.88,262.14,6,0.2599999999999909,0.043333333333331815,23.076923076923883,262.01,0.020000000000038654,0.12580715213952254,112.12326586897234
to,262.16,262.22,2,0.060000000000002274,0.030000000000001137,33.33333333333207,262.19000000000005,0.05999999999994543,0.1161580293515085,113.36600795921086
which,262.28,262.52,5,0.2400000000000091,0.04800000000000182,20.833333333332543,262.4,1.6000000000000227,0.09421531398800698,109.76680166805275
in,264.12,264.28,2,0.15999999999996817,0.07999999999998408,12.500000000002487,264.2,0.3800000000000523,0.08008845025820271,133.64182554583752
not,264.66,264.84,3,0.17999999999994998,0.059999999999983324,16.666666666671297,264.75,0.08000000000004093,0.13893400420865093,119.32280210099935
easy,264.92,265.22,4,0.30000000000001137,0.07500000000000284,13.333333333332828,265.07000000000005,0.05999999999994543,0.11285849517194081,137.68070279567286
circumstances,265.28,266.12,13,0.8400000000000318,0.06461538461538706,15.47619047618989,265.7,0.060000000000002274,0.04954471945825183,139.0306469335054
europe,266.18,266.48,6,0.30000000000001137,0.0500000000000019,19.999999999999243,266.33000000000004,0.0,0.1062663368407568,107.18327957556512
has,266.48,266.68,3,0.19999999999998863,0.06666666666666288,15.000000000000853,266.58000000000004,0.060000000000002274,0.1452414728544694,110.94498072018767
stood,266.74,266.98,5,0.2400000000000091,0.04800000000000182,20.833333333332543,266.86,0.03999999999996362,0.10094613046834121,131.2254933962887
up,267.02,267.16,2,0.1400000000000432,0.0700000000000216,14.285714285709878,267.09000000000003,0.3199999999999932,0.0559599729669779,131.1454762295412
it,267.48,267.62,2,0.13999999999998636,0.06999999999999318,14.285714285715677,267.55,0.040000000000020464,0.08458305869021662,95.41364382302709
has,267.66,267.78,3,0.1199999999999477,0.03999999999998257,25.000000000010896,267.72,0.060000000000002274,0.10540870271781445,97.35734744243463
provided,267.84,268.3,8,0.4600000000000364,0.05750000000000455,17.39130434782471,268.07,0.01999999999998181,0.09254027890260312,99.2531417704974
the,268.32,268.38,3,0.060000000000002274,0.020000000000000757,49.9999999999981,268.35,0.060000000000002274,0.12599366864166375,108.18555879089566
aid,268.44,268.56,3,0.12000000000000455,0.040000000000001514,24.99999999999905,268.5,0.060000000000002274,0.10172541988339705,107.38007280196611
that,268.62,268.68,4,0.060000000000002274,0.015000000000000568,66.66666666666414,268.65,0.040000000000020464,0.055273536676118694,
was,268.72,268.84,3,0.1199999999999477,0.03999999999998257,25.000000000010896,268.78,0.060000000000002274,0.06746865640728152,102.19987644918095
necessary,268.9,269.42,9,0.5200000000000387,0.05777777777778207,17.30769230769102,269.15999999999997,0.03999999999996362,0.08409025653561493,95.2723703119238
i,269.46,269.52,1,0.060000000000002274,0.060000000000002274,16.666666666666035,269.49,0.08000000000004093,0.14766274920097197,100.89417418080585
think,269.6,269.84,5,0.23999999999995225,0.04799999999999045,20.833333333337478,269.72,0.4000000000000341,0.07742123151634658,88.80200156262276
the,270.24,270.3,3,0.060000000000002274,0.020000000000000757,49.9999999999981,270.27,0.060000000000002274,0.0038802812482101553,
bid,270.36,270.56,3,0.19999999999998863,0.06666666666666288,15.000000000000853,270.46000000000004,0.01999999999998181,0.13641586582165974,91.83225422207691
administration,270.58,271.26,14,0.6800000000000068,0.04857142857142906,20.58823529411744,270.91999999999996,0.10000000000002274,0.08420595059744397,96.72712673114277
has,271.36,271.64,3,0.2799999999999727,0.09333333333332423,10.714285714286758,271.5,0.7200000000000273,0.061551371644609616,86.49969342166034
very,272.36,272.62,4,0.2599999999999909,0.06499999999999773,15.384615384615923,272.49,0.07999999999998408,0.19785192201770535,112.5655242257736
definitely,272.7,273.12,10,0.4200000000000159,0.04200000000000159,23.809523809522908,272.90999999999997,0.07999999999998408,0.08878579605729998,95.25288444774941
managed,273.2,273.72,7,0.5200000000000387,0.07428571428571981,13.461538461537462,273.46000000000004,0.5799999999999841,0.0710437391627114,96.61650034797864
maintaining,274.3,274.82,11,0.5199999999999818,0.04727272727272562,21.153846153846892,274.56,0.040000000000020464,0.12155831320761235,102.4267404441919
that,274.86,275.0,4,0.13999999999998636,0.03499999999999659,28.571428571431355,274.93,0.040000000000020464,0.1695070834204128,97.99564573128929
alliance,275.04,275.42,8,0.37999999999999545,0.04749999999999943,21.05263157894762,275.23,0.03999999999996362,0.10969696411385917,94.7846418241314
to,275.46,275.54,2,0.08000000000004093,0.040000000000020464,24.99999999998721,275.5,0.03999999999996362,0.07552970894104827,78.84270038480629
support,275.58,275.96,7,0.37999999999999545,0.05428571428571364,18.42105263157917,275.77,0.060000000000002274,0.08091125298359385,97.13852236348504
ukraine,276.02,276.44,7,0.4200000000000159,0.060000000000002274,16.666666666666035,276.23,0.9399999999999977,0.05649328941745389,96.14050488571353
and,277.38,277.76,3,0.37999999999999545,0.12666666666666515,7.894736842105358,277.57,1.420000000000016,0.07515629210627195,94.14526669476479
and,279.18,279.32,3,0.13999999999998636,0.04666666666666212,21.428571428573516,279.25,0.01999999999998181,0.08364813939191186,102.65707384570152
i,279.34,279.4,1,0.060000000000002274,0.060000000000002274,16.666666666666035,279.37,0.30000000000001137,0.20582340295276544,108.46344803155425
i,279.7,279.78,1,0.07999999999998408,0.07999999999998408,12.500000000002487,279.74,0.08000000000004093,0.14952498120349725,103.98110604989164
believe,279.86,280.18,7,0.3199999999999932,0.04571428571428474,21.875000000000465,280.02,0.040000000000020464,0.15337113285847823,111.15650590521949
the,280.22,280.3,3,0.07999999999998408,0.02666666666666136,37.50000000000746,280.26,0.07999999999998408,0.1438157818240986,102.19932794133801
stakes,280.38,280.96,6,0.5799999999999841,0.09666666666666401,10.344827586207181,280.66999999999996,0.22000000000002728,0.08123837432284206,142.32470906995525
are,281.18,281.36,3,0.18000000000000682,0.060000000000002274,16.666666666666035,281.27,0.0999999999999659,0.09691165168986242,92.9252376870141
high,281.46,281.86,4,0.4000000000000341,0.10000000000000853,9.999999999999147,281.65999999999997,0.47999999999996135,0.10697452087070676,113.81687689476287
to,282.34,282.42,2,0.08000000000004093,0.040000000000020464,24.99999999998721,282.38,0.07999999999998408,0.03376607619483905,
send,282.5,282.74,4,0.2400000000000091,0.060000000000002274,16.666666666666035,282.62,0.03999999999996362,0.11065535676311994,111.4789671111354
a,282.78,282.82,1,0.040000000000020464,0.040000000000020464,24.99999999998721,282.79999999999995,0.07999999999998408,0.16813487709321243,115.00956674222292
message,282.9,283.32,7,0.4200000000000159,0.060000000000002274,16.666666666666035,283.11,0.07999999999998408,0.06712958104512459,96.22469687913717
to,283.4,283.58,2,0.18000000000000682,0.09000000000000341,11.11111111111069,283.49,0.9200000000000159,0.04724819806466763,80.4249731989672
somebody,284.5,284.84,8,0.339999999999975,0.042499999999996874,23.529411764707614,284.66999999999996,0.060000000000002274,0.16356194858484807,96.42055393177878
like,284.9,285.06,4,0.160000000000025,0.04000000000000625,24.999999999996092,284.98,0.060000000000002274,0.08805606873662457,87.87780491290567
putin,285.12,285.44,5,0.3199999999999932,0.06399999999999864,15.625000000000334,285.28,0.5600000000000023,0.04235725503871012,105.20634591701304
that,286.0,286.32,4,0.3199999999999932,0.0799999999999983,12.500000000000266,286.15999999999997,1.2200000000000273,0.13999850282612247,103.43500831009484
they,287.54,287.72,4,0.18000000000000682,0.045000000000001705,22.22222222222138,287.63,0.05999999999994543,0.18335921058776478,105.8472926482167
are,287.78,287.88,3,0.10000000000002274,0.03333333333334091,29.99999999999318,287.83,0.12000000000000455,0.21839698836228877,105.63542462325657
not,288.0,288.34,3,0.339999999999975,0.113333333333325,8.823529411765355,288.16999999999996,0.5,0.14043451822764655,111.06404774166788
going,288.84,289.1,5,0.26000000000004775,0.05200000000000955,19.2307692307657,288.97,0.03999999999996362,0.06421309553333791,94.45694643636408
to,289.14,289.26,2,0.12000000000000455,0.060000000000002274,16.666666666666035,289.2,0.7599999999999909,0.06488486166825809,89.62525713362156
just,290.02,290.14,4,0.12000000000000455,0.030000000000001137,33.33333333333207,290.08,0.040000000000020464,0.09113041567724789,95.04217579013219
be,290.18,290.26,2,0.07999999999998408,0.03999999999999204,25.000000000004974,290.22,0.07999999999998408,0.07726131684299295,84.57248485860583
able,290.34,290.5,4,0.160000000000025,0.04000000000000625,24.999999999996092,290.41999999999996,0.01999999999998181,0.10157207497402841,93.83687643210854
to,290.52,290.6,2,0.08000000000004093,0.040000000000020464,24.99999999998721,290.56,0.19999999999998863,0.08816548392233507,87.87659803295297
willing,290.8,291.08,7,0.2799999999999727,0.0399999999999961,25.000000000002437,290.94,0.040000000000020464,0.09051688490794847,93.84174799862414
nilly,291.12,291.4,5,0.2799999999999727,0.05599999999999454,17.8571428571446,291.26,0.7000000000000455,0.1050770717175571,99.88878258990337
determined,292.1,292.64,10,0.5399999999999636,0.05399999999999636,18.518518518519766,292.37,1.2800000000000296,0.10504548530349778,99.9520970403772
the,293.92,294.02,3,0.0999999999999659,0.03333333333332197,30.000000000010232,293.97,0.18000000000000682,0.10215096509397137,99.40524513765187
the,294.2,294.26,3,0.060000000000002274,0.020000000000000757,49.9999999999981,294.23,0.060000000000002274,0.0914680617474937,99.83863719776643
borders,294.32,294.68,7,0.36000000000001364,0.05142857142857338,19.444444444443707,294.5,0.01999999999998181,0.13475540495469304,100.68104534428517
of,294.7,294.76,2,0.060000000000002274,0.030000000000001137,33.33333333333207,294.73,0.040000000000020464,0.06624379438695309,95.24255805831297
other,294.8,294.96,5,0.15999999999996817,0.03199999999999363,31.250000000006217,294.88,0.040000000000020464,0.14689144536708185,113.59069262656782
countries,295.0,295.34,9,0.339999999999975,0.037777777777774996,26.470588235296066,295.16999999999996,0.3800000000000523,0.05644167124799092,138.26218254748935
so,295.72,295.82,2,0.0999999999999659,0.04999999999998295,20.00000000000682,295.77,0.060000000000002274,0.14328419994583552,
obviously,295.88,296.16,9,0.28000000000002956,0.031111111111114396,32.14285714285375,296.02,0.0999999999999659,0.1054324836607482,209.47524118510074
hindsight,296.26,296.82,9,0.5600000000000023,0.06222222222222248,16.071428571428505,296.53999999999996,0.01999999999998181,0.10673250591027629,175.6666836142025
is,296.84,296.92,2,0.08000000000004093,0.040000000000020464,24.99999999998721,296.88,0.01999999999998181,0.051817077398557544,135.28550146342553
a,296.94,296.96,1,0.01999999999998181,0.01999999999998181,50.000000000045475,296.95,0.060000000000002274,0.04794596235554905,134.61656784576604
great,297.02,297.24,5,0.22000000000002728,0.04400000000000546,22.72727272726991,297.13,0.03999999999996362,0.09956188925846791,140.12416261662344
thing,297.28,297.54,5,0.26000000000004775,0.05200000000000955,19.2307692307657,297.40999999999997,0.060000000000002274,0.08575686720858061,188.4611623482734
twenty,297.6,297.84,6,0.23999999999995225,0.03999999999999204,25.000000000004974,297.72,0.060000000000002274,0.06912925033706632,157.17127040250583
twenty,297.9,298.1,6,0.20000000000004547,0.03333333333334091,29.99999999999318,298.0,0.060000000000002274,0.08239614157021183,139.34693881012126
vision,298.16,298.44,6,0.2799999999999727,0.04666666666666212,21.428571428573516,298.3,0.01999999999998181,0.09211543040065334,164.48906388864506
is,298.46,298.56,2,0.10000000000002274,0.05000000000001137,19.999999999995453,298.51,0.01999999999998181,0.07151560272337612,146.6123799007594
a,298.58,298.6,1,0.020000000000038654,0.020000000000038654,49.999999999903366,298.59000000000003,0.03999999999996362,0.07042293067636232,133.98017509100882
great,298.64,298.86,5,0.22000000000002728,0.04400000000000546,22.72727272726991,298.75,0.03999999999996362,0.08713092571275906,136.91583322421442
thing,298.9,299.12,5,0.22000000000002728,0.04400000000000546,22.72727272726991,299.01,0.07999999999998408,0.10645943589391771,201.53953810525823
but,299.2,299.32,3,0.12000000000000455,0.040000000000001514,24.99999999999905,299.26,0.060000000000002274,0.10051903490666958,155.29703082615697
you,299.38,299.54,3,0.160000000000025,0.05333333333334167,18.74999999999707,299.46000000000004,0.2599999999999909,0.1099102901663859,185.72113299023172
experienced,299.8,300.4,11,0.5999999999999659,0.05454545454545145,18.333333333334377,300.1,0.020000000000038654,0.07774504528416433,150.49340599868617
while,300.42,300.64,5,0.21999999999997044,0.043999999999994086,22.727272727275782,300.53,0.020000000000038654,0.11365362603440503,157.8313812925099
you're,300.66,300.8,6,0.13999999999998636,0.02333333333333106,42.85714285714703,300.73,0.03999999999996362,0.10917744577011985,150.86139500453635
in,300.84,300.9,2,0.060000000000002274,0.030000000000001137,33.33333333333207,300.87,0.040000000000020464,0.055074580790463644,114.04479871411036
office,300.94,301.28,6,0.339999999999975,0.0566666666666625,17.64705882353071,301.11,0.08000000000004093,0.06184205882395402,129.07534195135165
who,301.36,301.46,3,0.0999999999999659,0.03333333333332197,30.000000000010232,301.40999999999997,0.040000000000020464,0.10048340834242314,132.2596784434076
change,301.5,301.68,6,0.18000000000000682,0.030000000000001137,33.33333333333207,301.59000000000003,0.040000000000020464,0.05997789821677091,137.12628553784208
first,301.72,301.98,5,0.2599999999999909,0.05199999999999818,19.230769230769905,301.85,0.01999999999998181,0.07813770337803007,130.82444535600487
invasion,302.0,302.42,8,0.4200000000000159,0.05250000000000199,19.047619047618326,302.21000000000004,0.03999999999996362,0.06922791023121176,149.31052946211847
the,302.46,302.52,3,0.060000000000002274,0.020000000000000757,49.9999999999981,302.49,0.040000000000020464,0.07479611269666317,140.41822769892482
annexation,302.56,303.2,10,0.6399999999999864,0.06399999999999864,15.625000000000334,302.88,0.060000000000002274,0.05807462181299592,128.1503919940904
of,303.26,303.36,2,0.10000000000002274,0.05000000000001137,19.999999999995453,303.31,0.060000000000002274,0.049814693026322195,113.99607017756449
crime,303.42,303.7,5,0.2799999999999727,0.05599999999999454,17.8571428571446,303.56,0.020000000000038654,0.09579881808494203,117.09039652520288
yet,303.72,303.92,3,0.19999999999998863,0.06666666666666288,15.000000000000853,303.82000000000005,0.2400000000000091,0.040299860451671644,103.62333465124783
and,304.16,304.3,3,0.13999999999998636,0.04666666666666212,21.428571428573516,304.23,0.060000000000002274,0.1492577688572952,151.07046876748774
many,304.36,304.58,4,0.21999999999997044,0.05499999999999261,18.181818181820624,304.47,0.040000000000020464,0.20835180765476005,185.2184124935032
people,304.62,304.88,6,0.2599999999999909,0.043333333333331815,23.076923076923883,304.75,0.07999999999998408,0.07672831020371043,135.90689644292928
said,304.96,305.18,4,0.22000000000002728,0.05500000000000682,18.181818181815927,305.07,0.040000000000020464,0.1290499828939859,121.57968016217085
neither,305.22,305.5,7,0.2799999999999727,0.0399999999999961,25.000000000002437,305.36,0.040000000000020464,0.09776508445583044,135.12089445441106
you,305.54,305.68,3,0.13999999999998636,0.04666666666666212,21.428571428573516,305.61,0.18000000000000682,0.07676191937911,139.1508716215514
know,305.86,306.08,4,0.21999999999997044,0.05499999999999261,18.181818181820624,305.97,0.4200000000000159,0.11269109705675821,143.82681864041595
the,306.5,306.54,3,0.040000000000020464,0.013333333333340155,74.99999999996163,306.52,0.060000000000002274,0.05118881297988487,102.32284031664409
west,306.6,306.84,4,0.23999999999995225,0.05999999999998806,16.666666666669983,306.72,0.020000000000038654,0.08046062729070971,134.08247825765972
and,306.86,306.94,3,0.07999999999998408,0.02666666666666136,37.50000000000746,306.9,0.040000000000020464,0.0598441831781542,123.4404179779089
allies,306.98,307.44,6,0.45999999999997954,0.07666666666666326,13.043478260870145,307.21000000000004,0.5799999999999841,0.055913055449369184,154.80333267332273
stood,308.02,308.26,5,0.2400000000000091,0.04800000000000182,20.833333333332543,308.14,0.01999999999998181,0.10336544847571547,168.36879369553958
up,308.28,308.48,2,0.20000000000004547,0.10000000000002274,9.999999999997726,308.38,0.2400000000000091,0.07341663531405648,186.82376621731848
and,308.72,308.84,3,0.1199999999999477,0.03999999999998257,25.000000000010896,308.78,0.040000000000020464,0.11103852430777819,137.52637300838117
put,308.88,309.04,3,0.160000000000025,0.05333333333334167,18.74999999999707,308.96000000000004,0.01999999999998181,0.09062622640140965,158.8571126656772
enough,309.06,309.3,6,0.2400000000000091,0.040000000000001514,24.99999999999905,309.18,0.01999999999998181,0.08913515531231514,145.13256649917832
red,309.32,309.52,3,0.19999999999998863,0.06666666666666288,15.000000000000853,309.41999999999996,0.020000000000038654,0.1096847880465045,149.04168292464163
lines,309.54,309.84,5,0.2999999999999545,0.05999999999999091,16.666666666669194,309.69,0.020000000000038654,0.11575511688172503,199.22208203645056
around,309.86,310.14,6,0.2799999999999727,0.04666666666666212,21.428571428573516,310.0,0.020000000000038654,0.08534479995791422,120.34384064863988
him,310.16,310.28,3,0.1199999999999477,0.03999999999998257,25.000000000010896,310.22,0.040000000000020464,0.05882767289842183,121.4503335265736
around,310.32,310.6,6,0.28000000000002956,0.046666666666671595,21.428571428569168,310.46000000000004,0.03999999999996362,0.0549633136842904,107.91686474906834
that,310.64,310.86,4,0.22000000000002728,0.05500000000000682,18.181818181815927,310.75,0.5399999999999636,0.07727876687225584,246.0510667677014
so,311.4,311.56,2,0.160000000000025,0.0800000000000125,12.499999999998046,311.48,0.37999999999999545,0.13033728832533117,184.08072558944255
what's,311.94,312.16,6,0.22000000000002728,0.03666666666667121,27.27272727272389,312.05,0.01999999999998181,0.09779345112872437,213.59461303804156
your,312.18,312.3,4,0.12000000000000455,0.030000000000001137,33.33333333333207,312.24,0.060000000000002274,0.12159341591288152,252.87510217271162
reaction,312.36,312.72,8,0.36000000000001364,0.045000000000001705,22.22222222222138,312.54,0.01999999999998181,0.09657442096267388,198.792020739723
to,312.74,312.8,2,0.060000000000002274,0.030000000000001137,33.33333333333207,312.77,0.03999999999996362,0.14081578861658695,162.75368125589807
that,312.84,312.92,4,0.08000000000004093,0.020000000000010232,49.99999999997442,312.88,0.060000000000002274,0.125268686865893,167.56251609298695
and,312.98,313.08,3,0.0999999999999659,0.03333333333332197,30.000000000010232,313.03,0.020000000000038654,0.12191062632447432,190.43515466624726
i,313.1,313.14,1,0.03999999999996362,0.03999999999996362,25.000000000022737,313.12,0.08000000000004093,0.12756786932264805,198.30134930054604
want,313.22,313.36,4,0.13999999999998636,0.03499999999999659,28.571428571431355,313.29,0.0,0.09260594648205685,221.62874036735687
to,313.36,313.42,2,0.060000000000002274,0.030000000000001137,33.33333333333207,313.39,0.060000000000002274,0.030828084416233296,196.949729413123
